Name,ORE_sdE3_r1_GTGGCC_L004,ORE_sdE3_r2_TGACCA_L005,ORE_w_r1_ATCACG_L001,ORE_w_r2_GTTTCG_L002,OREf_SAMm_sdE3_ATTCCT_L002,OREf_SAMm_w_GTCCGC_L006,SAM_sdE3_r1_ATGTCA_L006,SAM_sdE3_r2_GCCAAT_L007,SAM_w_r1_ACTTGA_L003,SAM_w_r2_GAGTGG_L004,SAMf_OREm_sdE3_TAGCTT_L001,SAMf_OREm_w_CAGATC_L005
FBtr0072246,1.59672,0.630704,0.828565,1.99978,1.60337,0.868245,2.62153,2.49999,2.03264,1.39937,1.93459,2.16195
FBtr0072248,0.554034,0.912339,0.934301,0.700972,0.611885,0.460126,1.24217,0.614081,2.22642,0.414164,0.250881,0.494335
FBtr0072247,0.000185005,4.67969,14.9388,7.60207,14.8823,12.4149,13.8768,8.98728,9.17582,0.000564979,0.0,4.29393
FBtr0345620,46.9357,30.7252,43.0712,27.5959,30.7389,23.9885,28.9428,14.494,41.3965,29.8345,20.6251,31.6632
FBtr0072250,13.1776,12.5356,21.1899,14.3204,16.8269,16.6166,19.829,14.0365,16.9825,11.2434,7.40003,13.2074
FBtr0343339,0.476756,0.220178,0.221975,0.175015,0.0907545,0.0,0.173622,0.0850637,0.0,0.0,0.0,0.0
FBtr0072251,1.70491,1.06692,1.90435,1.74571,4.4993,4.08662,9.79879,6.66074,9.63554,6.26076,3.06193,4.46697
FBtr0305505,0.0,0.0,0.134102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11788
FBtr0072253,2.98657,2.27237,2.8022,1.99702,2.85029,2.58915,4.58456,2.83856,2.72259,1.9645,2.86528,2.83273
FBtr0343432,25.8217,20.1017,26.6283,22.4853,24.7922,28.1051,24.582,18.8484,17.5453,16.1527,19.4925,21.2733
FBtr0072254,0.143067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FBtr0072255,0.566136,0.568043,0.462824,0.383425,0.32353,0.373048,0.323326,0.257896,0.230877,0.130468,0.231956,0.20288
FBtr0072256,17.4198,15.7003,20.8196,17.2144,17.0686,15.167,21.8934,16.4501,19.6053,16.297,11.8599,14.9678
FBtr0072257,14.6788,18.5034,24.6584,21.9232,19.1586,20.5236,21.5385,19.1516,20.1341,14.397,13.2317,22.5686
FBtr0343434,4.07288,5.19242,5.52705,5.69647,6.87413,8.28342,5.23066,6.21822,3.55253,4.25284,2.96507,3.49486
FBtr0343435,0.0608548,0.206804,0.0,0.0570642,0.191913,0.0,0.288598,0.111736,0.0799468,0.336476,0.0,0.0
FBtr0072261,10.6864,8.9121,12.4746,12.9649,13.214,11.6758,15.9893,12.5664,14.5178,11.0504,8.12619,11.8544
FBtr0072262,10.4713,7.98525,13.2144,9.83691,11.4848,11.3391,13.1241,8.84773,12.3117,8.34532,7.07611,9.31469
FBtr0072263,22.8976,27.3029,22.7711,21.6565,21.9323,16.3543,25.225,20.9348,21.6514,17.592,14.5725,20.0476
FBtr0072264,0.0714585,0.123894,0.0421149,0.0,0.0530175,0.109039,0.049717,0.105439,0.118067,0.0,0.0343312,0.05541
FBtr0072267,1.81684,2.74102,1.35287,2.04251,1.9698,3.00965,2.38977,2.42874,1.56942,1.26546,1.39525,1.73789
FBtr0330610,1.88206,0.781299,2.25693,0.561584,3.08943,0.306742,1.31591,0.0,1.62674,1.87339,0.00594907,1.41119
FBtr0330611,0.122851,0.062307,0.131784,0.0347565,0.204694,0.0142865,0.0631956,0.379269,0.114715,0.090512,1.4723,0.0721138
FBtr0330612,1.81684,2.74102,1.35287,2.04251,1.9698,3.00965,2.38977,2.42874,1.56942,1.26546,1.39525,1.73789
FBtr0072268,1.13415,0.885174,0.828337,0.751549,0.93843,0.865206,0.78943,0.446659,0.6998,0.676847,0.78428,0.470095
FBtr0072269,0.0542432,0.116805,0.135939,0.0,0.0,0.0655424,0.0635186,0.161115,0.101451,0.0,0.0,0.169936
FBtr0072270,139.156,138.86,154.126,119.827,175.491,187.167,118.178,131.29,142.6,113.64,89.0891,113.346
FBtr0343443,53.802,48.0532,58.8363,39.0774,57.557,53.2939,46.0476,32.1622,58.0303,44.6998,31.1763,42.4492
FBtr0072271,4.32996,5.46894,5.50863,5.30918,5.89307,4.49211,5.95126,5.38345,4.55158,1.71615,3.04164,4.29495
FBtr0290089,26.0438,18.627,30.5368,24.5343,25.7198,24.7214,25.8765,19.3661,39.6034,25.8967,17.0648,21.0058
FBtr0343314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.52483e-07,2.8278,0.0,0.0
FBtr0072272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FBtr0339359,0.0,0.0108075,0.0588906,0.0466137,0.0247258,0.0456956,0.0464296,0.0612968,0.0164875,0.0447933,0.0,0.0646029
FBtr0343444,0.00975153,0.117448,0.0,0.162214,0.0,0.0548799,0.190951,0.0106667,0.0,0.0,0.0448386,0.0
FBtr0300366,0.0347582,0.0,0.0690392,0.0,0.0,0.0,0.096979,0.0338285,0.129081,0.023351,0.0,0.0605438
FBtr0072274,0.107337,0.0398246,0.0903251,0.0713158,0.0758295,0.0187008,0.11384,0.0451828,0.0404919,0.0183259,0.0146696,0.0
FBtr0072275,0.0,0.00705404,0.0,0.0,0.01617,0.0,0.0303937,0.0,0.0107659,0.0390275,0.00772964,0.0168993
FBtr0072277,64.3076,70.7296,70.3614,67.4258,58.7231,60.6397,59.3236,52.1149,51.694,53.0946,61.9759,62.7928
FBtr0072281,7.03984,6.58842,8.16254,7.79045,7.51543,5.92219,6.67195,8.21267,7.56806,7.22087,4.11284,7.63527
FBtr0072282,0.539435,1.24007,0.724408,0.217503,1.09532,2.03616,1.83873,0.046065,1.35924,0.0,1.02312,0.179453
FBtr0343438,0.0,1.36251e-10,0.0,0.0,0.0,0.000536333,0.0,0.0175073,0.0,0.0,0.0,0.0
FBtr0072287,18.013,16.4311,20.1018,16.9023,17.6125,15.3622,20.5783,16.3582,22.1651,16.871,12.9907,16.5053
FBtr0072288,0.0850943,0.176962,0.0601711,0.12649,0.269355,0.124613,0.53685,0.334655,0.584666,0.162789,0.146961,0.281509
FBtr0072290,77.9878,70.617,105.291,78.4074,94.1489,96.9066,96.9968,79.6226,87.6846,63.7479,54.4069,79.0597
FBtr0330237,77.9878,70.617,105.291,78.4074,94.1489,96.9066,96.9968,79.6226,87.6846,63.7479,54.4069,79.0597
FBtr0332921,0.0,0.221014,0.0,0.222957,0.0,0.0,0.234923,0.0,0.268945,0.213369,0.0,0.0
FBtr0072293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FBtr0072294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FBtr0072295,0.0,0.0,3.86419e-08,0.0,0.0,0.0,0.0,0.0,1.016e-07,0.0,0.0,0.0
FBtr0072296,0.0,0.0,0.0529208,0.0,0.0,0.0,0.0,0.0,0.059699,0.0,0.0,0.0
FBtr0072297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FBtr0072298,0.0,0.0,0.0,0.0,0.0,0.0,0.00389427,0.0,0.0,0.0,0.0,0.0
FBtr0330230,0.0,0.0,0.0,0.0,0.0,0.0,0.00389427,0.0,0.0,0.0,0.0,0.0
FBtr0072299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FBtr0072300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FBtr0072302,4.0626,3.03494,3.52903,4.43006,3.4763,3.11334,4.69883,3.11374,5.36323,3.73887,2.58681,3.4846
FBtr0072303,28.9475,53.5805,27.2465,38.3146,32.9478,47.8213,30.5727,52.8384,33.9324,41.7558,52.118,43.6217
FBtr0072304,3.83009,4.9863,6.06488,4.77785,5.09885,3.98235,4.5327,4.06449,5.44413,4.06766,3.7155,3.86379
FBtr0300488,43.2108,72.611,40.7902,45.6096,49.0357,48.046,49.3289,74.9351,53.7348,60.707,70.9807,55.8827
FBtr0300489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FBtr0072305,0.747923,0.568322,2.6268,0.938606,0.844361,0.115414,0.854312,0.0,0.44608,0.246481,0.453447,0.445414
FBtr0300186,0.0,0.0,0.0,0.0,0.45037,0.0,0.0,0.0,0.0,0.0,1.4085,0.0
FBtr0300187,8.68401,6.72274,10.0028,10.9551,8.52751,7.68969,13.0299,8.6131,12.9918,11.3989,4.42607,7.45904
FBtr0290218,0.264708,0.0623351,0.184651,0.290332,0.219346,0.122596,0.172444,0.0,0.245865,0.12469,0.160856,0.0308515
FBtr0290219,12.8675,8.5496,9.11111,10.3891,9.42482,7.54805,13.1718,8.05326,15.9923,12.9744,7.96651,8.27536
FBtr0343483,0.080463,0.0,0.224511,0.149827,0.0,0.0,0.149701,0.0,0.10864,0.0,0.0,0.0971076
FBtr0072307,17.2876,13.2526,23.324,17.2809,19.9726,17.9362,23.9331,15.949,21.4713,14.3486,10.4328,17.2678
FBtr0072308,13.845,10.0685,16.5021,15.7724,12.992,11.0927,15.7869,11.6535,15.9987,11.767,8.02249,11.3844
FBtr0072309,0.737153,0.316492,0.43286,0.173335,0.182043,0.223474,0.0,0.358723,0.483419,0.0,0.0,0.190249
FBtr0343484,17.2836,15.1372,20.208,17.303,19.3784,17.8364,23.5664,16.5844,18.8766,15.9478,13.2035,17.7667
FBtr0072312,161.295,155.292,229.083,151.934,191.682,175.276,170.528,146.023,211.933,149.856,107.375,155.261
FBtr0072313,23.946,12.0769,15.544,15.447,15.6317,16.558,14.4358,12.3491,29.4174,21.0589,11.066,13.1029
FBtr0301502,114.913,91.8268,120.805,92.7144,103.41,102.59,83.4733,75.0715,124.407,98.9366,60.7631,84.9909
FBtr0343486,0.167236,1.25172,5.53734,0.743636,2.88779,0.433904,3.03437,0.469766,0.575409,0.374169,0.55591,0.0
FBtr0072314,0.120812,0.0353356,0.0,0.0367992,0.039911,0.0,0.111707,0.0,0.0537502,0.0,0.0402563,0.0
FBtr0072315,47.9442,55.7108,59.9844,51.4491,63.4129,55.8232,56.8536,49.5919,48.8006,42.4419,37.9972,53.2764
FBtr0072316,0.0449905,0.0,0.0533329,0.0,0.0892156,0.0,0.0415742,0.0,0.120335,0.0541907,0.136086,0.0
FBtr0072317,15.5747,14.3437,21.43,16.1208,19.4126,19.1727,26.5992,21.2809,20.6901,18.5837,13.2294,18.8657
FBtr0072320,11.4165,12.6844,14.8617,13.3597,14.9796,12.4019,18.3157,14.6892,13.9893,13.0049,11.9654,14.8794
FBtr0343487,0.268216,0.566602,0.451346,0.685167,0.723494,0.723775,1.07367,0.569583,0.911433,0.444946,0.0901361,0.596468
FBtr0072321,20.1942,13.082,7.76062,7.20844,28.4238,17.4147,53.7774,31.6155,44.2014,32.1059,18.8579,20.0333
FBtr0072322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FBtr0072323,35.425,31.0534,25.9165,30.5936,28.0456,28.2979,37.2607,32.1976,31.7316,32.201,32.4263,31.3241
FBtr0072324,43.1087,36.1657,24.8153,33.1749,36.5178,43.2742,42.1923,33.7565,42.1521,36.6491,43.5375,30.3876
FBtr0072325,7.11491,5.37788,5.09375,4.84921,7.77747,6.94454,6.74456,4.40578,7.61176,5.65994,7.44045,6.21197
FBtr0072326,0.328943,0.937899,2.21083,1.55061,1.63549,1.64222,1.2112,0.946974,0.449293,0.367007,2.47493,0.363692
FBtr0301036,33.5194,36.6243,56.3248,43.4557,58.615,42.2169,45.1256,62.8461,41.7064,36.2758,45.744,45.8677
FBtr0072327,6.63762,6.22771,5.17481,6.60796,7.09212,3.77369,6.79606,4.78697,7.64747,6.09442,6.72362,6.97135
FBtr0072328,9.89163,9.65864,12.7549,12.6257,9.07281,10.3783,12.4614,10.0405,9.52172,9.63714,7.26192,7.98102
FBtr0306655,1.69187,2.83241,2.43014,2.53104,4.22609,3.59211,3.26858,4.20018,2.78626,2.60618,1.70997,3.7351
FBtr0273263,0.274736,0.463309,0.430923,0.221924,0.475194,0.326189,0.965031,0.6734,0.650769,0.599869,0.229745,0.378783
FBtr0273264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FBtr0304005,10.643,8.18201,11.1699,8.45293,9.16637,9.28199,10.7638,6.41092,14.0866,8.82286,7.36432,5.74501
FBtr0304006,3.01569,2.08722,2.8346,1.89292,3.79562,3.40288,3.92606,2.70072,3.72049,2.89842,1.31097,2.02853
FBtr0304007,0.0995327,0.0,0.123941,0.0,0.0799294,0.0,0.0790492,0.0,0.0,0.0807728,0.0,0.0
FBtr0304008,1.11803,0.127163,0.349638,0.315643,0.480218,0.171026,0.797882,0.388836,1.03811,0.464633,0.593749,0.428819
FBtr0304009,0.0,0.0,5.31212e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FBtr0304010,15.9605,13.4601,14.5735,8.57068,15.7483,10.6344,16.6952,10.5196,13.2824,11.2521,7.873,8.65301
FBtr0304011,1.93032,3.3705,1.8265,2.04089,3.12281,1.99157,6.18767,3.49399,4.63682,4.53555,3.10701,3.29073
FBtr0306656,0.0,0.0,5.63439e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FBtr0072332,31.8421,18.7403,29.0449,33.1035,29.0869,26.8466,32.1476,22.443,28.0084,27.7998,19.5142,25.1672
FBtr0072333,0.342954,0.345617,0.523147,0.533982,0.242969,0.181518,0.316727,0.0982135,0.262497,0.236303,0.248808,0.152397
FBtr0072334,0.0592521,0.340001,0.0,1.98247,0.0,0.196519,0.484709,0.0,0.483459,0.541287,0.0,0.560063
FBtr0343491,0.394148,0.462921,1.05079,0.589623,0.349642,0.403643,0.441772,0.719976,0.950209,0.664387,0.765046,0.315052
FBtr0072335,0.0,0.0,0.0,0.0,0.0,0.0272846,0.0,0.0,0.0,0.0,0.0,0.0
FBtr0072336,3.409e-10,0.0,1.96692e-10,4.43837e-10,0.0,1.40958e-10,0.0,0.0,7.16119e-10,0.0,0.0,5.12031e-10
FBtr0343492,0.0111866,0.0193261,0.0131678,0.0208732,0.0,0.0408653,0.0103875,0.0,0.0147435,0.0133547,0.0,0.0809144
FBtr0072337,0.0,0.0814836,0.109742,0.0,0.0,0.0,0.0,0.0911509,0.0769572,0.0,0.0,0.0
FBtr0343488,0.0,0.0,0.0,0.0,0.0,0.114895,0.103695,0.091444,0.0771119,0.0,0.0,0.0480419
FBtr0304961,0.0966886,0.0,0.0,0.0878576,0.0958953,0.0596907,0.115129,0.0997888,0.162731,0.0582827,0.0980886,0.0
FBtr0072338,12.9548,11.0466,19.8308,13.6451,15.8563,14.7454,18.1163,13.5778,17.4457,12.5509,9.25535,13.6163
FBtr0072339,471.863,847.555,550.861,521.958,621.166,666.629,563.641,763.76,432.246,535.681,802.488,635.731
FBtr0072340,169.803,266.29,162.605,146.628,159.19,166.428,170.98,198.395,133.81,182.595,221.661,197.823
FBtr0301624,0.467789,0.366052,0.717627,0.389352,0.486114,0.200278,0.325199,0.138506,0.185944,0.140064,0.363061,0.387093
FBtr0072342,12.739,10.0882,15.4839,13.0473,15.78,14.4098,17.0179,13.5295,17.1052,10.7913,8.28311,13.7402
FBtr0343489,0.723418,1.08753,0.84921,0.169748,0.714604,0.43862,1.34534,0.352039,0.0,0.861092,0.674254,0.560111
FBtr0072343,25.3573,22.603,15.9384,29.5159,23.4508,25.7985,25.3377,25.7108,16.7796,27.2486,34.1573,24.5825
FBtr0273253,315.717,360.343,340.332,312.759,355.749,345.035,358.371,365.058,339.597,324.03,302.245,357.16
FBtr0305985,4.35669,4.49325,4.58062,3.1159,3.60877,3.48146,5.08054,3.80562,4.60956,2.30938,3.14918,4.13798
FBtr0336954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FBtr0072346,0.0,7.30032,12.247,14.6515,12.4199,21.6205,6.71222,21.8653,3.80426e-06,7.20317,0.0,0.0
FBtr0306137,62.5608,47.8892,45.0281,51.6177,46.5294,41.2291,51.5315,37.7958,60.5435,55.1022,34.5886,40.0221
FBtr0072347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FBtr0072348,13.3251,10.7174,16.5815,13.8457,13.9102,13.329,16.0055,12.0787,15.6601,12.2988,8.22471,12.9001
FBtr0072349,0.363133,0.387959,0.852439,0.969223,0.617632,0.898662,1.80037,0.332479,1.20202,0.552572,0.294519,0.709997
FBtr0072350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FBtr0343481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FBtr0072351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FBtr0072353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FBtr0072354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FBtr0072355,0.0,0.0,0.0,0.0,0.0190287,0.0234908,0.0,0.0,0.0763137,0.0,0.0,0.0198875
FBtr0072356,0.0,0.0,0.0,0.0,0.0,0.0,0.0237109,0.0,0.0,0.0,0.0,0.0
FBtr0072357,0.0,0.0,0.0456594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FBtr0072362,0.42866,1.08381,0.906534,0.73865,1.03309,0.436437,0.588238,0.512046,0.264755,0.0,0.3562,0.461997
FBtr0343316,0.661114,0.807198,0.221533,0.441896,0.454276,0.396792,0.149901,0.142325,0.140923,0.250046,0.500715,0.441655
FBtr0072367,0.0,0.00980012,0.0066894,0.0159872,0.0,0.0,0.0158617,0.0111118,0.0149608,0.00678221,0.0160615,0.0
FBtr0072368,0.0112577,1.7174e-07,3.01309e-08,8.61265e-08,0.0,0.00684004,2.91381e-08,1.5991e-07,1.52716e-07,1.33433e-08,7.89718e-08,0.0
FBtr0072369,0.206366,0.0,0.0,0.141272,0.603016,0.169295,0.26982,0.222327,0.0,0.0,0.0,0.0
FBtr0343494,6.74057,6.66439,7.6908,7.23553,6.62655,6.40258,7.9058,6.13665,8.45048,6.26966,4.65957,6.40375
FBtr0343495,0.0,0.0,0.213597,0.0,0.0,0.524319,0.0,0.100645,0.0,0.0,0.0,0.0
FBtr0072370,19.6218,21.623,21.3457,21.08,24.1042,20.2808,29.5949,27.2359,29.5894,28.2317,20.2836,22.17
FBtr0072371,40.802,38.8731,44.0587,42.962,54.2542,55.3663,70.16,64.6104,68.9883,52.1372,47.2216,51.503
FBtr0300130,18.1265,14.7136,22.6653,17.2537,19.3011,19.5164,22.956,17.1687,19.524,14.4068,13.143,14.7324
FBtr0072374,55.9228,42.7686,68.0814,58.0724,56.6881,61.8563,57.2449,48.4218,45.8517,45.1864,47.6334,49.0361
FBtr0072375,8.64005,7.86079,11.2485,7.94356,9.23036,7.76793,11.3007,9.03378,11.3255,8.18197,6.84466,7.76509
FBtr0072377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FBtr0345679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FBtr0339275,0.0,0.0,0.0787983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FBtr0072378,0.110594,0.384353,0.850634,0.0365071,0.0730483,0.782957,0.688669,0.842649,0.0,0.466273,0.0,0.0
FBtr0072379,14.984,12.2565,40.5659,38.6618,17.6428,34.5344,19.9361,16.5441,46.106,39.6741,12.3292,31.7828
FBtr0300076,0.179344,0.167255,1.6058,1.27307,0.526102,1.17164,0.96289,0.151035,1.91489,1.06442,0.281263,0.872303
FBtr0072380,0.0,0.0,0.0360361,0.0280571,0.0,0.0373997,0.0,0.0,0.0810566,0.0,0.0,0.0
FBtr0114563,0.0368172,9.43239e-06,0.0572616,0.149889,0.0,0.0,0.0791634,0.0,0.0,0.0136395,0.149769,0.0579805
FBtr0072391,109.494,115.742,127.32,107.595,123.255,99.8685,120.092,89.6545,91.2793,100.319,81.5713,119.001
FBtr0072392,114.613,132.398,134.254,157.44,151.052,153.977,131.929,145.974,110.459,116.83,118.309,132.544
FBtr0309242,20.7526,17.632,14.6249,14.3778,16.6925,11.0174,17.8494,12.6479,10.5613,14.5406,16.9742,12.0446
FBtr0339276,30.9378,28.9921,36.4156,35.0542,32.8947,28.5363,32.6412,34.461,29.3249,28.8239,19.4858,31.8912
FBtr0072393,23.3445,26.4586,21.6938,20.3614,25.9172,23.7768,31.1903,25.3724,24.2685,21.7143,22.6903,22.6013
FBtr0343502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FBtr0300763,0.0164033,0.035099,5.72523e-05,0.0599739,0.0632839,0.0,4.34797e-08,0.0511677,0.00634042,0.0693976,0.0273963,0.0410043
FBtr0343503,0.0,0.0,0.0480289,0.0,0.0,0.0248431,0.0,0.0,0.0,0.0,0.0,0.0
FBtr0345514,0.0243458,0.0,0.0,0.0,0.0,0.0,0.0654983,0.0,0.0319315,0.0,0.0,0.0251332
FBtr0072395,54.7132,51.2375,54.992,53.5491,58.6969,59.0895,64.999,54.9431,62.1223,50.7096,52.7868,57.1523
FBtr0343504,2.16334,0.389935,1.95136,1.72087,1.68311,1.50215,1.11111,1.80685,1.68398,1.12334,0.618047,1.2463
FBtr0343505,0.569683,1.09928,1.26816,3.28475,0.977188,0.0,2.55052,3.83978,1.90351,3.77752,1.65938,4.60036
FBtr0072396,0.749466,0.613707,0.497395,0.597531,0.39664,0.383517,0.492403,0.258574,0.442561,0.252065,0.32073,0.491879
FBtr0343506,0.131792,0.391168,0.69884,0.271364,0.477316,0.364537,0.479527,0.263406,0.392897,0.422137,0.358512,0.224427
FBtr0072397,32.7315,26.4249,32.7442,32.014,28.9509,22.1955,37.4551,24.9377,35.1157,27.1355,22.4671,29.581
FBtr0345678,0.0881816,0.0302881,0.0414245,0.0829402,0.0522643,0.0,0.0656139,0.0343296,0.046263,0.125956,0.115064,0.0364134
FBtr0072400,20.6433,14.4711,15.0936,15.803,12.936,10.95,13.5758,8.30892,14.8397,11.3817,14.3822,15.1824
FBtr0072401,0.675144,1.07028,1.51088,1.73706,1.1573,1.12473,1.55384,0.430579,0.906885,1.04553,0.245006,0.45016
FBtr0072402,66.4416,55.6978,106.239,87.0666,80.8125,78.3667,115.158,77.0975,111.507,80.1582,47.8434,85.2402
FBtr0343507,0.446695,0.699154,1.86344,1.30691,1.57922,0.902361,2.11209,1.29544,2.00575,0.628129,0.396035,0.668676
FBtr0343508,0.0656585,0.192849,0.182555,0.390595,0.0386597,0.129985,0.386839,0.147901,0.272542,0.372362,0.0979239,0.235801
FBtr0072403,0.355598,0.342864,0.279543,0.183176,0.117276,0.120665,0.366426,0.0972763,0.470416,0.0945507,0.152358,0.122569
FBtr0072404,628.712,479.729,468.343,485.267,661.957,561.142,764.141,604.969,652.175,596.811,697.399,523.346
FBtr0343509,2.099,1.37115,1.70818,1.36322,0.610584,1.35479,2.49322,1.24493,0.529676,1.31782,1.40603,1.04287
FBtr0343510,0.690204,0.589501,0.403175,0.16119,0.339548,0.209099,0.319837,1.00808,0.909712,0.410903,0.0,0.176896
FBtr0072405,27.4671,22.2538,19.9973,19.4503,22.9475,23.9204,24.2479,22.571,26.5191,25.8828,32.592,21.1943
FBtr0072406,4549.94,4395.99,4543.01,4515.2,4365.2,4671.51,4565.41,5029.6,4445.66,4595.26,5363.6,4652.53
FBtr0113375,0.324525,0.0,0.0,0.0793382,0.0,0.0,0.0,0.0,0.112781,0.0595756,0.0,0.0
FBtr0113376,0.105376,0.0,0.388031,0.0,0.389841,0.410231,0.0877169,0.14264,0.0,0.118535,0.0,0.309084
FBtr0113377,0.0885958,0.0879756,0.0730824,0.0309811,0.033931,0.0,0.0,0.0,0.0551947,0.0431776,0.0576604,0.0354576
FBtr0343511,0.0,0.29158,0.0,0.358216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FBtr0113118,3.42677e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0791773,0.0,0.0,0.0
FBtr0113119,0.832848,0.153834,0.470681,0.733798,0.371021,0.0995538,0.851983,0.0,0.375207,0.332343,0.231743,0.699436
FBtr0308686,0.374309,0.277482,0.315676,0.375773,0.421983,0.45527,0.565465,0.160658,0.320925,0.311941,0.133983,0.380073
FBtr0308687,26.8289,20.2043,29.5636,27.1022,27.8658,24.4261,26.561,19.7967,29.6607,19.882,16.7816,24.8236
FBtr0072409,15.5755,14.4866,16.0835,15.81,14.759,13.4231,18.573,14.0969,16.532,15.3936,11.6868,15.4852
FBtr0072410,0.701801,1.34212,2.43728,0.432371,1.11469,1.60748,1.55948,2.3478,0.786971,0.775243,2.41006,1.39366
FBtr0343512,2.83561,2.06677,2.55091,2.31905,2.67294,1.99325,3.66401,1.81648,2.92585,1.88668,1.20373,2.12112
FBtr0072412,38.905,31.5296,43.2214,42.0966,37.9428,36.5351,43.4085,34.3036,46.7459,37.6984,32.9299,36.0929
FBtr0309243,10.5982,12.2193,8.13875,8.25224,4.88399,18.336,18.4313,12.8047,10.7234,11.9107,16.6535,10.9886
FBtr0345515,10.5887,0.415518,8.02408,10.1095,12.3629,3.35636,7.52655,12.5369,12.5593,11.2013,0.0190213,4.87462
FBtr0072413,0.0,0.0,0.0,0.0,0.0,0.0,0.0508315,0.133368,0.0,0.026513,0.0,0.0
FBtr0072414,0.0,0.15363,0.0,0.0,0.0,0.146147,0.321034,0.211498,0.205217,0.0377736,0.0347603,0.0
FBtr0072415,0.0,0.0233487,0.109023,0.0,0.0,0.117582,0.12268,0.0419245,0.0789922,0.0,0.0,0.0
FBtr0072416,0.0,5.71412e-09,0.0,0.0,0.0605372,0.0,0.0,0.0,0.0,0.0,0.0,0.0607206
FBtr0309244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FBtr0300956,0.0514899,0.117495,0.0978374,0.0242147,0.0762939,0.0663702,0.000409523,0.0,0.143572,0.173898,0.127532,0.10631
FBtr0300957,0.0855891,1.76269e-07,0.0,0.121063,0.217135,0.0,0.0,0.0,0.0,0.0,0.0,0.24319
FBtr0072417,12.2947,12.969,19.1174,16.9539,14.7193,14.9437,12.3149,11.194,17.4036,12.963,8.81455,13.6391
FBtr0333813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FBtr0333814,7.3095,5.9075,5.48059,3.98772,5.56595,3.30725,2.80935,2.69077e-06,3.98543,2.80918,5.63442,7.35882
FBtr0304800,0.0907655,0.13993,0.319787,0.13906,0.16014,0.225427,0.250489,0.226746,0.274496,0.216078,0.101516,0.206142
FBtr0072420,1.70278,2.36709,1.91416,3.02182,0.788003,1.00986,0.623352,0.629202,0.536347,0.242728,0.927056,0.968892
FBtr0072423,11.4862,9.74093,15.2791,12.519,11.9363,11.1845,15.1034,11.233,16.4137,11.5445,7.90537,11.3183
FBtr0072425,29.2479,30.1339,36.4152,33.9933,35.4529,32.0943,39.36,33.1697,36.3713,30.6373,26.1268,34.004
FBtr0072426,11.9101,10.3504,15.6679,12.5783,12.0508,9.16782,17.437,11.8827,14.6848,10.2706,8.83389,14.4614
FBtr0072427,25.3657,15.3982,28.0312,26.7264,21.9562,23.7749,27.8889,19.2878,34.4751,23.3576,17.2633,21.1013
